id_propiedad,ciudad,barrio,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion
6297,Zaragoza,Centro,Alquiler,Ático,281020.0,89.7,4.0,,Buen estado,1989,7,True,False,False,,False,6.14,2025-02-10
6298,Zaragoza,Delicias,Venta,Piso,288777.0,98.5,1.0,1.0, Buen estado ,1989,Bajo,False,False,False,,False,4.2,2025-04-05
6299,Zaragoza,Centro,Venta,Estudio,176230.0,67.6,2.0,1.0,Buen estado,1980,1,,True,False,False,False,3.54,2025-02-04
6300, Zaragoza ,San José,Alquiler,Dúplex,189578.0,66.4,1.0,1.0,Reformado,1973,2,True,,False,False,True,3.35,2024-12-23
6301,Zaragoza,Delicias,Venta,Piso,181325.0,73.8,3.0,1.0,Buen estado,2005,8,True,True,False,False,False,4.34,2025-02-09
6302,Zaragoza,Centro,Venta,Piso,197966.0,61.0,3.0,1.0,Buen estado,1985,7,True,False,False,False,True,6.46,2024-12-25
6303,Zaragoza,San José,Venta, Piso ,288782.0,105.9,4.0,2.0,A reformar,1968,Bajo,False,False,True,False,False,6.45,2025-04-03
6304,Zaragoza,San José,Venta, Piso ,158917.0,42.8,5.0,1.0,Buen estado,1993,2,True,True,True,False,,5.81,2024-10-17
6305,Zaragoza,Delicias,Venta,Estudio,104836.0,54.8,4.0,1.0,Buen estado,2000,8,False,True,False,True,True,4.94,2024-10-11
6306,Zaragoza,La Romareda,Venta,Estudio,205617.0,71.2,1.0,1.0,Buen estado,1980,2,True,True,,,False,,2024-11-30
6307,Zaragoza,La Romareda,Venta,Estudio,246524.0,82.9,2.0,1.0,Buen estado,1990,5,,True,False,True,True,3.59,2025-03-11
6308,Zaragoza,La Romareda,Venta,Estudio,309610.0,110.0,1.0,1.0,Buen estado,1958,2,True,False,False,,False,4.01,2025-04-01
6309,Zaragoza,Delicias,Venta,Piso,200320.0,71.3,2.0,1.0,Buen estado,1998,2,,True,False,False,False,3.65,2025-03-25
6310,Zaragoza,Centro,Alquiler,Piso,199788.0,67.0,1.0,2.0,Buen estado,2002,6,False,False,False,False,False,5.95,2025-02-05
6311,Zaragoza,Delicias, Alquiler ,Piso,270828.0,103.0,3.0,1.0,A reformar,1990,3,False,True,False,False,False,5.3,2024-11-20
6312,Zaragoza,San José,Venta,Piso,,,3.0,1.0,Obra nueva,2018,6,True,True,False,False,False,5.55,2025-01-31
6313,Zaragoza,Centro,Venta,Piso,198334.0,86.8,2.0,1.0,Reformado,1980,8,False,True,False,,True,4.18,2025-01-22
6314,Zaragoza,La Romareda,Alquiler,Piso,235327.0,79.4,1.0,1.0,Buen estado,1978,5,False,True,False,False,True,6.03,2024-11-26
6315,Zaragoza,San José,Alquiler,Dúplex,171887.0,68.5,2.0,1.0,Buen estado,1976,3,True,False,True,False,False,7.98,2024-10-13
6316,Zaragoza,La Romareda,Venta,Estudio,,129.3,2.0,1.0,Buen estado,1999,7,False,,False,False,,5.12,2025-04-02
6317,Zaragoza,Delicias,Venta,Ático,151869.0,63.3,3.0,3.0,Buen estado,2004,Ático,False,False,,True,True,9.6,2024-10-12
6318,Zaragoza,Delicias,Alquiler,Piso,253826.0,102.5,1.0,1.0,Buen estado,1994,1,True,True,False,False,False,4.74,2024-10-24
6319,Zaragoza,Delicias,Venta,Piso,251462.0,79.7,4.0,1.0,Buen estado,2003,8,True,True,True,,False,4.99,2024-12-14
6320,Zaragoza,Delicias,Venta,Piso,223648.0,70.2,1.0,1.0,Reformado,1982,7,True,True,False,False,True,5.97,2024-10-24
6321,Zaragoza,La Romareda,Alquiler,Piso,285904.0,89.9,3.0,1.0,Buen estado,1954,9,True,True,False,True,False,6.77,2025-02-11
6322,Zaragoza,Centro,Alquiler,Piso,264996.0,72.2,2.0,1.0,Obra nueva,2018,Ático,True,False,False,False,False,,2025-02-01
6323,Zaragoza,San José,Venta,Piso,,94.0,1.0,2.0,Buen estado,1966,8,False,True,False,False,False,5.85,2024-12-07
6324,Zaragoza,Delicias,Venta,Ático,247604.0,87.2,1.0,1.0,Buen estado,1971,2,True,,False,False,False,7.7,2025-01-30
6325,Zaragoza,La Romareda,Venta,Piso,259618.0,116.0,1.0,1.0,Buen estado,1992,2,False,False,False,True,False,4.5,2025-02-26
6326, Zaragoza ,La Romareda,Venta,Piso,327737.0,86.6,2.0,2.0,Buen estado,2005,3,False,True,True,False,False,5.42,2024-11-11
6327,Zaragoza,Centro,Venta,Piso,215415.0,74.7,2.0,1.0,Buen estado,1997,3,True,False,False,False,False,3.54,2024-12-13
6328,Zaragoza,Centro,Venta,Piso,260010.0,84.6,2.0,1.0,Buen estado,2020,Bajo,True,True,True,False,False,6.25,2024-10-27
6329,Zaragoza,Centro,Venta,Piso,151332.0,45.1,2.0,4.0,Buen estado,1986,5,True,False,True,False,True,4.56,2024-10-25
6330,Zaragoza,Centro,Venta,Estudio,540367.0,184.48887941403035,1.0,2.0,Obra nueva,2021,1,,False,False,False,False,3.03,2024-10-31
6331,Zaragoza,San José,Venta,Piso,245735.0,77.8,1.0,1.0,Buen estado,2006,7,True,True,False,True,False,4.02,2025-03-03
6332,Zaragoza,San José,Alquiler,Piso,279056.0,78.3,3.0,1.0,A reformar,1986,Ático,False,False,False,True,False,6.49,2025-03-26
6333,Zaragoza,Centro,Venta,Chalet,249515.0,71.4,3.0,1.0,Obra nueva,2018,7,True,True,True,False,True,3.66,2025-03-27
6334,Zaragoza,Centro,Venta,Piso,149831.0,44.4,4.0,1.0,Buen estado,1996,3,False,False,True,False,False,5.79,2025-02-24
6335,Zaragoza,Centro,Venta,Ático,322679.0,91.6,2.0,1.0,Buen estado,1958,4,True,False,False,False,False,4.86,2025-01-02
6336,Zaragoza,San José,Venta,Estudio,124427.0,69.7,5.0,2.0,Buen estado,1983,6,True,False,False,True,False,5.7,2024-10-27
6337,Zaragoza,Delicias,Venta,Piso,281049.0,105.4,2.0,2.0,Obra nueva,2018,7,True,True,False,True,,6.77,2024-10-18
6338,Zaragoza,La Romareda,Alquiler,Piso,200473.0,76.7,5.0,2.0,Buen estado,1957,1,False,True,False,True,,7.64,2025-02-09
6339,Zaragoza,San José,Alquiler,Piso,283849.0,91.7,1.0,1.0,Reformado,1998,Ático,False,False,False,True,False,5.56,2024-11-30
6340,Zaragoza,Centro,Venta,Chalet,142689.0,75.8,1.0,1.0,A reformar,1972,4,False,False,False,False,False,4.45,2025-02-01
6341,Zaragoza,La Romareda,Venta,Estudio,,,1.0,2.0,Buen estado,1991,3,True,False,False,True,False,5.31,2024-11-16
6342,Zaragoza,Centro,Venta,Piso,148108.0,53.5,1.0,1.0,Buen estado,1981,2,True,False,False,True,False,4.11,2025-02-22
6343,Zaragoza,Delicias,Venta,Piso,305415.0,105.3,2.0,1.0,Obra nueva,2020,8,False,True,True,False,False,3.52,2025-02-13
6344,Zaragoza,La Romareda,Alquiler,Chalet,346779.0,125.5,3.0,1.0,Buen estado,1989,3,True,False,True,False,False,4.15,2024-12-03
6345,Zaragoza,Delicias,Alquiler,Ático,198628.0,87.2,1.0,1.0,Buen estado,1963,2,False,True,False,False,False,6.9,2025-04-06
6346,Zaragoza,Delicias,Venta,Dúplex,376977.0,88.0,,1.0,Buen estado,1998,8,True,True,False,False,False,3.31,2025-01-19
6347,Zaragoza,San José,Venta,Estudio,335024.0,97.6,2.0,2.0,Buen estado,1999,6,False,True,False,False,True,5.65,2024-12-21
6348,Zaragoza,Delicias,Venta,Estudio,295472.0,85.4,3.0,1.0,Buen estado,1993,8,True,False,False,False,False,2.68,2024-12-07
6349,Zaragoza,Delicias,Alquiler,Piso,409526.0,158.0616815999525,6.0,1.0,Buen estado,1982,2,True,False,True,False,False,6.03,2024-12-09
6350,Zaragoza,Centro,Venta,Piso,230286.0,121.6,2.0,1.0,Buen estado,1974,6,False,True,False,True,False,3.68,2024-11-20
6351,Zaragoza,La Romareda,Venta,Piso,300625.0,109.3,3.0,1.0,A reformar,1984,3,False,True,False,False,True,4.28,2024-12-08
6352,Zaragoza,Delicias,Alquiler,Ático,134428.0,70.2,,3.0,Buen estado,1964,Bajo,False,True,False,True,False,3.99,2024-11-04
6353,Zaragoza,San José,Venta,Piso,229751.0,77.6,1.0,3.0,Obra nueva,2018,4,True,True,False,True,True,,2025-04-03
6354,Zaragoza,La Romareda,Venta,Piso,,,1.0,3.0,Buen estado,1966,5,True,False,False,False,True,2.91,
6355,Zaragoza,San José,Venta,Piso,272808.0,114.6,,1.0,Reformado,1997,8,True,False,False,False,False,4.98,2025-01-24
6356,Zaragoza,La Romareda,Alquiler,Piso,100788.0,36.5,1.0,1.0,Buen estado,1989,4,False,False,False,False,True,3.29,2024-12-18
6357,Zaragoza,Delicias,Venta,Dúplex,300366.0,79.6,5.0,1.0,Buen estado,1949,Ático,False,False,False,,False,3.51,2024-12-26
6358,Zaragoza,La Romareda,Venta,Piso,270531.0,88.2,,2.0,Buen estado,1976,1,True,False,True,True,False,5.01,2024-11-04
6359,Zaragoza,San José,Venta,Ático,191358.0,81.1,3.0,1.0,Buen estado,2007,9,True,False,True,True,False,6.67,2025-01-02
6360,Zaragoza,San José,Venta,Piso,298724.0,98.8,4.0,1.0,Obra nueva,2023,8,False,True,False,,True,4.48,2025-02-22
6361,Zaragoza,Delicias,Venta,Estudio,207551.0,87.7,1.0,2.0,Buen estado,1998,3,False,True,False,True,True,3.67,2025-02-15
6362,Zaragoza,Centro,Alquiler,Piso,246327.0,78.0,2.0,1.0,Buen estado,1965,1,False,False,False,True,True,6.54,2025-01-21
6363,Zaragoza,Delicias,Alquiler,Estudio,227439.0,80.2,2.0,1.0,Buen estado,1987,4,True,False,False,False,False,4.81,2025-03-27
6364,Zaragoza,San José,Venta,Piso,252371.0,94.8,3.0,1.0,Reformado,1985,7,True,True,False,False,True,,2024-11-22
6365,Zaragoza,Delicias,Venta,Piso,252250.0,97.8,6.0,1.0,Buen estado,1993,9,True,True,False,True,False,4.79,2025-03-16
6366,Zaragoza,San José,Venta,Estudio,173216.0,72.9,4.0,1.0,Obra nueva,2020,3,True,True,True,False,False,4.44,2024-10-09
6367,Zaragoza,Centro,Venta,Dúplex,226530.0,83.7,2.0,1.0,Buen estado,2007,Ático,True,False,False,False,False,6.26,2024-10-28
6368,Zaragoza,La Romareda,Alquiler,Piso,214457.0,71.8,1.0,2.0,Buen estado,1983,Ático,False,False,False,True,False,8.05,2024-12-08
6369,Zaragoza,Centro,Venta,Piso,153205.0,63.2,5.0,1.0,Reformado,1986,2,True,False,False,False,True,5.15,2024-12-14
6370,Zaragoza,Delicias,Alquiler,Chalet,451745.0,101.6,3.0,1.0,Buen estado,1980,8,False,False,False,True,True,6.31,2024-11-01
6371,Zaragoza,La Romareda,Venta,Chalet,198600.0,81.8,5.0,1.0,Reformado,1962,3,False,True,True,False,False,4.11,2025-02-08
6372,Zaragoza,San José,Alquiler,Piso,289936.0,88.0,2.0,2.0,Obra nueva,2023,1,True,True,False,True,True,4.95,2024-12-16
6373,Zaragoza,San José,Venta,Piso,280337.0,84.4,2.0,2.0,Obra nueva,2021,1,True,False,False,True,False,3.31,2024-10-15
6374,Zaragoza,San José, Alquiler ,Piso,173936.0,75.0,4.0,4.0,Buen estado,1990,7,True,True,True,False,False,3.23,2024-12-27
6375,Zaragoza,Centro,Alquiler,Piso,213364.0,63.0,6.0,2.0,Reformado,1998,1,False,True,False,True,,6.04,2025-02-18
6376,Zaragoza,San José,Venta,Estudio,,,3.0,3.0,Buen estado,1956,5,True,False,False,True,True,6.11,2024-10-11
6377,Zaragoza,San José,Venta,Dúplex,226935.0,69.5,2.0,2.0,Buen estado,1968,5,True,True,True,False,True,4.31,2025-03-06
6378,Zaragoza,Centro,Venta,Ático,152544.0,71.6,2.0,1.0,Buen estado,1987,2,False,False,True,False,False,4.14,2024-11-26
6379,Zaragoza,Centro,Venta,Piso,195643.0,54.4,4.0,1.0,Buen estado,1986,Bajo,True,False,False,True,False,5.88,2024-11-25
6380,Zaragoza,San José,Venta,Ático,132480.0,47.6,1.0,,Buen estado,1995,6,,False,True,False,False,6.17,2025-02-16
6381,Zaragoza,La Romareda,Venta,Piso,240079.0,63.5,4.0,3.0,Buen estado,1993,8,True,False,False,False,,4.24,2025-01-17
6382,Zaragoza,Centro,Venta,Estudio,241252.0,79.2,2.0,1.0,Buen estado,1979,2,True,False,False,True,True,,2025-01-12
6383,Zaragoza,Centro,Alquiler,Estudio,151076.0,48.0,4.0,1.0, Obra nueva ,2022,9,True,True,True,True,False,5.19,2025-03-20
6384,Zaragoza,San José,Venta,Piso,244499.0,76.8,2.0,1.0,Buen estado,1991,Bajo,False,False,False,False,False,6.08,2025-03-23
6385,Zaragoza,Centro,Venta,Piso,222629.0,90.2,6.0,1.0,Buen estado,2000,4,,,False,,True,4.67,2025-01-17
6386,Zaragoza,Centro,Venta,Piso,291305.0,89.1,6.0,2.0,Buen estado,2020,3,,False,False,False,False,6.28,2025-04-07
6387,Zaragoza,San José,Venta,Chalet,154074.0,59.6,1.0,1.0,Buen estado,1988,2,False,False,True,False,False,6.37,2025-02-18
6388,Zaragoza,Delicias,Alquiler,Estudio,,72.9,1.0,1.0,Buen estado,1969,7,True,True,True,False,True,4.48,2024-12-30
6389,Zaragoza,San José,Venta,Piso,231492.0,69.9,2.0,1.0,Obra nueva,2021,9,True,True,True,True,True,5.11,
6390,Zaragoza,La Romareda,Venta,Piso,213357.0,69.2,3.0,1.0,Buen estado,1981,7,True,True,False,True,False,4.77,2025-03-05
6391,Zaragoza,San José,Venta,Estudio,226346.0,83.2,2.0,2.0,Buen estado,1975,3,True,True,False,False,False,4.68,
6392,Zaragoza, San José ,Venta,Piso,202204.0,82.8,3.0,1.0,Obra nueva,2018,Bajo,True,True,True,True,True,6.04,2025-01-11
6393,Zaragoza,La Romareda,Venta,Estudio,241034.0,76.0,3.0,1.0,Buen estado,2012,5,False,False,True,False,True,6.88,2024-10-10
6394,Zaragoza,Delicias,Alquiler,Piso,125307.0,49.5,1.0,2.0,Buen estado,2000,3,False,True,False,False,False,4.96,2025-01-04
6395,Zaragoza,San José,Alquiler,Ático,276819.0,106.7,4.0,1.0,Buen estado,1966,8,True,False,False,False,True,4.31,2025-03-19
6396,Zaragoza,San José,Venta,Chalet,161391.0,61.4,6.0,1.0,Buen estado,1975,Bajo,True,False,True,False,True,4.96,2025-03-16
6397,Zaragoza,San José,Venta,Piso,247551.0,101.1,1.0,1.0,Buen estado,1955,6,False,False,False,True,False,7.18,2024-10-13
6398,Zaragoza,San José, Venta ,Piso,250603.0,98.1,2.0,3.0,Buen estado,1975,Bajo,False,True,False,False,False,5.67,2024-10-31
6399,Zaragoza,Delicias,Venta,Piso,166308.0,56.4,2.0,1.0,Buen estado,1994,4,True,True,False,True,False,1.84,2025-03-25
6400,Zaragoza,Delicias,Alquiler,Piso,287219.0,102.6,1.0,3.0,Reformado,2009,2,False,False,False,False,False,6.41,2024-12-19
6401,Zaragoza,Delicias,Venta,Piso,242841.0,90.9,3.0,2.0,Buen estado,1982,9,True,True,False,True,False,4.24,2025-03-20
6402,Zaragoza,La Romareda,Venta,Piso,235985.0,72.9,4.0,1.0,Buen estado,1993,4,True,False,False,False,False,5.65,2025-03-22
6403,Zaragoza,La Romareda,Venta,Piso,151496.0,51.3,1.0,1.0,Obra nueva,2022,5,True,True,False,True,True,5.51,2024-10-18
6404,Zaragoza,San José,Alquiler,Piso,243812.0,108.6,2.0,1.0,Buen estado,1969,5,False,False,False,False,True,4.99,2024-12-30
6405,Zaragoza, San José ,Alquiler,Piso,202564.0,72.9,2.0,1.0,Reformado,1983,8,True,True,False,False,False,8.06,2025-01-07
6406,Zaragoza,La Romareda,Venta,Piso,65125.0,51.6,,2.0, Reformado ,1986,8,True,True,False,False,False,3.86,2024-12-22
6407,Zaragoza,San José,Venta,Piso,,103.0,2.0,1.0,Buen estado,1962,1,False,False,,False,False,3.51,2025-03-26
6408,Zaragoza,San José,Alquiler,Dúplex,196383.0,61.6,3.0,1.0,Reformado,2006,7,True,True,False,True,False,4.98,2025-03-08
6409,Zaragoza,La Romareda,Venta,Piso,228424.0,76.2,5.0,3.0,Obra nueva,2021,5,True,True,True,False,False,5.79,2024-11-19
6410,Zaragoza,La Romareda,Alquiler,Piso,252792.0,93.1,4.0,1.0,Buen estado,1970,9,True,False,True,False,True,5.37,2025-03-02
6411,Zaragoza,Centro,Venta,Dúplex,,,2.0,3.0,Buen estado,1964,5,True,True,False,False,,6.72,2024-12-16
6412,Zaragoza,Centro,Venta,Piso,312228.0,97.2,1.0,1.0, Buen estado ,1999,1,False,False,False,False,True,4.87,2025-01-04
6413,Zaragoza,Centro,Alquiler,Piso,115466.0,47.6,1.0,1.0,Buen estado,2005,5,False,False,False,False,False,4.02,2025-02-06
6414,Zaragoza,Delicias,Venta,Estudio,264634.0,94.9,4.0,1.0,Buen estado,1991,3,False,False,False,False,False,3.03,2025-03-30
6415,Zaragoza,San José,Venta,Piso,145659.0,55.8,1.0,1.0,Buen estado,1992,4,False,True,False,False,False,6.92,2025-01-23
6416,Zaragoza,Centro,Venta,Estudio,76856.0,52.9,1.0,1.0,Obra nueva,2018,4,False,False,False,True,True,5.18,2024-10-24
6417,Zaragoza,Delicias,Venta,Piso,313916.0,103.9,1.0,1.0,Buen estado,1995,4,True,True,False,False,True,3.83,2025-01-21
6418,Zaragoza,Centro,Venta,Piso,201444.0,72.9,1.0,1.0,Buen estado,1960,3,True,True,False,False,False,6.09,2025-01-31
6419,Zaragoza,La Romareda,Venta,Estudio,,56.4,8.0,1.0,Reformado,1972,9,False,True,False,True,False,5.36,2024-11-26
6420,Zaragoza,La Romareda,Venta,Piso,,111.6,2.0,,Buen estado,1971,9,,False,False,True,False,6.92,2024-10-25
6421,Zaragoza,San José,Venta,Ático,126559.0,66.2,2.0,1.0,Buen estado,1975,3,False,True,True,,False,5.04,2024-11-29
6422,Zaragoza,La Romareda,Venta,Dúplex,318505.0,90.5,6.0,4.0,Buen estado,1990,1,True,False,False,False,False,4.45,2025-02-21
6423,Zaragoza,Delicias,Venta,Estudio,165593.0,64.5,2.0,1.0,Reformado,1998,Bajo,False,False,False,False,False,3.65,2025-03-28
6424,Zaragoza,La Romareda,Venta,Estudio,236665.0,107.0,2.0,1.0,Reformado,1986,1,False,True,False,True,False,5.98,2024-12-04
6425,Zaragoza,San José,Alquiler,Piso,231840.0,92.7,1.0,1.0,Obra nueva,2023,1,False,True,False,True,True,5.82,2024-10-17
6426, Zaragoza ,La Romareda,Alquiler,Piso,265230.0,105.3,1.0,1.0,A reformar,1981,6,False,,False,False,True,5.02,2025-02-13
6427,Zaragoza,San José,Alquiler, Piso ,254309.0,71.6,1.0,2.0,Reformado,1983,5,False,False,False,False,,3.48,2025-02-02
6428,Zaragoza,San José,Venta,Piso,,,,3.0,Buen estado,1974,Bajo,True,True,False,True,False,7.05,2024-12-01
6429,Zaragoza,Delicias, Alquiler ,Piso,313681.0,107.8,1.0,2.0,Buen estado,2007,4,True,True,False,False,False,6.76,2024-11-29
6430,Zaragoza,Delicias, Alquiler ,Estudio,161423.0,60.5,1.0,,Buen estado,1997,Bajo,True,True,True,False,False,5.47,2024-11-13
6431,Zaragoza,San José,Venta,Piso,147309.0,57.9,2.0,1.0,Buen estado,1990,3,False,False,False,True,False,3.98,
6432,Zaragoza,La Romareda,Venta,Piso,222049.0,88.0,4.0,1.0,Buen estado,1975,1,False,False,False,True,False,7.2,2024-11-30
6433,Zaragoza,Delicias,Venta,Chalet,,,1.0,2.0,Buen estado,1980,Ático,False,False,False,True,False,4.94,2025-02-19
6434,Zaragoza,Delicias,Venta,Dúplex,404334.0,107.58682769198947,3.0,1.0,Buen estado,1991,2,False,False,True,True,False,5.89,2025-01-13
6435,Zaragoza,Delicias,Venta,Piso,286634.0,96.2,2.0,1.0,Obra nueva,2018,6,True,False,False,True,False,6.05,2025-01-29
6436,Zaragoza,Delicias,Alquiler,Piso,155887.0,85.2,2.0,1.0,A reformar,1977,4,,True,False,True,,6.68,2024-12-26
6437,Zaragoza,San José,Venta,Piso,85112.0,49.9,2.0,1.0,Reformado,2013,6,True,False,False,False,,2.84,2024-12-21
6438,Zaragoza,La Romareda,Alquiler,Piso,223329.0,60.8,1.0,1.0,Buen estado,2010,9,True,False,False,False,False,8.07,2025-02-02
6439,Zaragoza,La Romareda,Venta,Piso,142209.0,57.0,2.0,1.0,Buen estado,1968,9,True,False,False,True,,4.74,2024-12-31
6440,Zaragoza,San José,Alquiler,Piso,214934.0,76.6,3.0,1.0,Buen estado,2011,2,False,True,False,True,False,4.58,2024-12-06
6441,Zaragoza,Delicias, Venta ,Piso,302426.0,97.6,1.0,1.0,Buen estado,1996,1,True,False,False,False,False,3.74,2024-11-19
6442,Zaragoza,Delicias,Venta,Piso,247109.0,91.1,4.0,1.0,Buen estado,2006,8,,False,False,False,True,6.18,2025-03-12
6443,Zaragoza,Centro,Venta,Ático,209094.0,91.0,2.0,2.0,Obra nueva,2020,9,True,True,True,True,False,4.05,2025-01-08
6444,Zaragoza,Centro,Venta,Estudio,269107.0,95.7,2.0,,Buen estado,1998,1,True,False,False,False,False,5.42,2025-04-07
6445,Zaragoza,Delicias,Venta,Dúplex,228760.0,77.1,3.0,1.0,Buen estado,1986,4,False,False,False,False,,4.17,2024-12-24
6446,Zaragoza,San José,Venta,Piso,280325.0,118.6,3.0,1.0,Buen estado,1987,9,True,True,True,,False,4.78,2024-10-10
6447,Zaragoza,Centro,Venta,Chalet,144367.0,59.3,5.0,1.0,Buen estado,2008,2,False,False,False,False,False,3.68,2025-02-20
6448,Zaragoza,San José,Venta,Piso,249268.0,91.7,4.0,1.0,Buen estado,1993,Bajo,False,False,False,False,True,6.02,2024-10-26
6449,Zaragoza, San José ,Alquiler,Piso,152746.0,69.6,1.0,1.0,Buen estado,1963,Bajo,False,False,True,False,False,7.25,2024-11-09
6450,Zaragoza,Delicias,Venta,Ático,196716.0,61.2,6.0,3.0,Obra nueva,2022,Ático,True,True,False,False,False,3.09,2024-12-06
6451,Zaragoza,San José,Venta,Dúplex,265558.0,94.1,4.0,1.0, A reformar ,1975,Bajo,,False,False,True,True,7.07,2024-11-10
6452,Zaragoza,Centro,Venta,Estudio,,,1.0,3.0,Buen estado,1969,7,True,False,False,False,False,2.77,2025-02-09
6453,Zaragoza,Centro,Alquiler,Piso,222499.0,65.8,6.0,2.0,Buen estado,1957,6,False,False,False,False,True,6.19,2024-10-19
6454,Zaragoza,La Romareda,Venta,Piso,355532.0,105.6,1.0,1.0,Buen estado,1959,Bajo,True,True,True,False,True,5.88,2025-02-10
6455,Zaragoza,La Romareda,Alquiler,Estudio,284047.0,96.8,3.0,1.0,Buen estado,2009,4,True,False,False,False,True,5.69,2025-01-06
6456,Zaragoza,San José,Venta,Piso,204097.0,83.9,5.0,1.0,Buen estado,1972,Ático,False,,False,True,False,5.82,2024-11-23
6457,Zaragoza,La Romareda,Alquiler,Dúplex,194556.0,68.0,3.0,2.0,Obra nueva,2021,Ático,True,True,False,True,False,1.53,2025-02-14
6458,Zaragoza,Delicias,Alquiler,Chalet,195181.0,65.4,4.0,1.0,Buen estado,1980,6,False,True,False,False,False,,2025-01-17
6459,Zaragoza,Centro,Venta,Estudio,249233.0,81.3,2.0,2.0,Buen estado,1999,5,True,False,False,False,True,5.0,2025-01-10
6460,Zaragoza,San José,Venta,Piso,214944.0,95.6,3.0,1.0,Buen estado,1983,8,False,False,False,False,True,5.07,2025-03-07
6461,Zaragoza,Delicias,Alquiler,Piso,,81.1,3.0,1.0,Buen estado,1992,3,True,False,False,False,True,4.16,2025-01-16
6462,Zaragoza,Delicias,Venta,Piso,240762.0,87.6,1.0,2.0,Buen estado,2013,5,False,False,False,False,False,4.92,2024-12-28
6463,Zaragoza,Centro,Venta,Piso,331661.0,77.9,6.0,1.0,Reformado,1971,3,True,True,False,True,False,3.0,2024-12-01
6464,Zaragoza,Delicias,Venta,Piso,285338.0,76.0,4.0,1.0,Buen estado,2010,5,True,True,True,True,False,4.23,2024-10-28
6465,Zaragoza,La Romareda,Venta,Estudio,193120.0,87.1,1.0,1.0,Buen estado,1991,2,False,False,True,False,False,2.72,2024-10-29
6466,Zaragoza,La Romareda,Venta,Piso,341759.0,123.5,6.0,1.0,Buen estado,1958,4,True,False,False,False,False,4.1,2025-02-28
6467,Zaragoza,San José,Venta,Piso,201378.0,80.1,3.0,1.0,Buen estado,1996,9,True,True,False,False,,5.41,2025-02-15
6468,Zaragoza,San José,Alquiler,Piso,129613.0,42.2,,1.0,Buen estado,1979,3,True,True,False,True,False,6.59,2024-10-23
6469,Zaragoza,Delicias,Venta,Estudio,199885.0,65.0,4.0,2.0,Buen estado,2010,3,True,True,False,True,True,6.2,2025-01-16
6470,Zaragoza,La Romareda,Venta,Piso,152070.0,64.5,3.0,1.0,Buen estado,1966,1,True,False,False,False,False,6.45,2025-01-25
6471,Zaragoza,Delicias,Venta,Piso,,93.9,2.0,1.0,Buen estado,2007,7,False,False,,False,,4.07,2024-12-20
6472,Zaragoza,San José,Venta,Estudio,124439.0,51.3,3.0,1.0,Buen estado,1975,7,False,True,False,False,False,4.32,2025-01-16
6473,Zaragoza,La Romareda,Alquiler,Dúplex,200250.0,64.0,1.0,1.0,Buen estado,1980,8,True,True,True,False,False,1.27,2025-01-25
6474,Zaragoza,La Romareda,Venta,Estudio,201534.0,81.5,2.0,1.0,Buen estado,1984,8,True,True,True,True,False,2.02,2025-01-09
6475,Zaragoza,Delicias,Venta,Piso,187641.0,71.1,3.0,1.0,Buen estado,1980,2,True,True,True,False,True,6.46,2024-11-22
6476,Zaragoza, La Romareda ,Venta,Piso,272591.0,97.6,5.0,1.0,Buen estado,1995,3,True,False,,False,False,4.42,2025-03-22
6477,Zaragoza,Delicias,Venta,Piso,328401.0,104.0,1.0,1.0,Buen estado,1969,4,False,False,False,True,,5.36,2024-11-20
6478,Zaragoza,Delicias,Alquiler,Piso,212223.0,77.4,2.0,1.0,Buen estado,1979,Bajo,True,False,True,True,True,2.33,2024-10-18
6479,Zaragoza,La Romareda, Alquiler ,Piso,419792.0,100.3,3.0,1.0,Buen estado,1994,3,True,False,False,False,True,6.28,2024-11-10
6480,Zaragoza,Delicias,Alquiler,Piso,259911.0,77.7,3.0,1.0,Buen estado,1983,6,True,,False,True,True,6.57,2024-11-30
